model,metric,metric_label,layer,open_mean,closed_mean,open_minus_closed,ci_low,ci_high,se,z_value,p_value_two_sided,support,ci_method,hypothesis,aggregation
bert-base-uncased,lpca99,LID,0,591.470517235748,51.80796120704021,539.6625560287079,537.6396899958855,541.6854220615302,1.0320745065419974,522.8910825797515,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,1,630.7464527106847,279.6664761628095,351.0799765478752,349.569906776796,352.5900463189544,0.7704437607546955,455.68540421947415,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,2,643.0587304115529,400.66318706303247,242.39554334852045,241.26786594144536,243.52322075559553,0.5753456158546311,421.3042329147859,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,3,650.0557164628456,465.70704258275265,184.34867388009292,183.2494595539869,185.44788820619894,0.5608236357683805,328.7106001292512,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,4,657.7426050975098,520.1133739940692,137.6292311034406,136.8295137214495,138.42894848543168,0.40801907244442764,337.3107788293052,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,5,661.65197340415,568.0026589898139,93.64931441433612,92.97387641011767,94.32475241855457,0.3446112266420624,271.7535215752182,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,6,666.9356215360608,599.9042831182838,67.03133841777696,66.42028354157843,67.6423932939755,0.3117626919380284,215.007568741103,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,7,669.9884052659932,623.2759508513072,46.71245441468591,46.16315004893988,47.26175878043193,0.2802573294622567,166.6770125310027,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,8,671.9112823413332,632.6201455325955,39.29113680873763,38.637706381122754,39.94456723635251,0.33338287123207955,117.85589542597013,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,9,676.6745499056665,642.2364769472816,34.43807295838485,33.91048153732216,34.96566437944754,0.2691792964605547,127.93730205558872,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,10,677.2123556651519,651.050153449203,26.162202215948923,25.580587376288307,26.74381705560954,0.2967422651329683,88.1647317891363,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,11,679.8864031451794,659.9791567629652,19.907246382214225,19.46643520756657,20.348057556861882,0.2249036605345195,88.51455034080581,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
bert-base-uncased,lpca99,LID,12,679.9936939207353,659.0812288957421,20.91246502499314,20.5035074930917,21.32142255689458,0.20865180199052977,100.22662074081828,0.0,supports_open_greater_than_closed,normal_approx_from_independent_pos_group_ci,open_class_greater_than_closed_class,token_weighted_open_minus_closed
